StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Perception check ,Q83_First Click,Q83_Last Click,Q83_Page Submit,Q83_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Perception check,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,GINI_0.2_1,GINI_0.2_2,GINI_0.2_3,GINI_0.3_1,GINI_0.3_2,GINI_0.3_3,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,GINI_0.4_1,GINI_0.4_2,GINI_0.4_3,GINI_0.5_1,GINI_0.5_2,GINI_0.5_3,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,GINI_0.6_1,GINI_0.6_2,GINI_0.6_3,GINI_0.7_1,GINI_0.7_2,GINI_0.7_3,Q56_First Click,Q56_Last Click,Q56_Page Submit,Q56_Click Count,ideology,education,income,religion,gender,age,hispanic,ethnicity,condition,opp,gc,term,rid,RISN,V,LS,cintid,ProjectToken,transaction_id,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL,Q_TotalDuration
12/7/21 4:34,12/7/21 4:37,0,98.183.146.4,100,216,1,12/7/21 4:37,R_2uODUPlOJLF1tsb,,,,,36.83659363,-76.16239929,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,34.366,0,80,20,0,70,30,0,15.822,46.142,54.237,4,60,40,0,50,50,0,11.034,23.308,26.543,2,60,40,0,70,30,0,5.605,11.377,18.932,2,4,4,8,2,2,45,2,1,time,Qual6008-0510-GenPop,1,,,,,,8c1f5c9e-bffa-ceb0-f83a-6b34f6757f5a,,,,,,,,anonymous,216
12/7/21 4:30,12/7/21 4:38,0,47.132.123.205,100,531,1,12/7/21 4:38,R_2yreDjK47lLo0V0,,,,,35.48970032,-78.72489929,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,56.32,0,40,20,40,40,20,40,71.334,164.288,168.388,13,45,25,30,50,25,25,15.051,48.989,51.604,6,45,25,30,50,25,25,4.912,48.98,51.985,9,5,3,9,7,2,56,2,2,time,Qual6008-0510-GenPop,1,,,,,,ab4ce653-f13d-2890-abf7-d167e40f49ad,,,,,,,,anonymous,531
12/7/21 4:35,12/7/21 4:38,0,50.79.109.71,100,213,1,12/7/21 4:38,R_qLAys4HDQ6mUGL7,,,,,40.05799866,-75.18759918,anonymous,EN,3,13.004,13.82,16.865,2,10,60,30,15,55,30,17.412,58.595,69.883,7,20,50,30,25,45,30,4.037,29.27,31.586,6,30,40,30,35,35,30,0.812,28.5,32.144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,8,2,21,1,,country,Qual6008-0510-GenPop,1,,,,,,a2b4c501-17f1-5c8b-53a5-f29f9a64d3eb,,,,,,,,anonymous,213
12/7/21 4:33,12/7/21 4:40,0,142.255.19.11,100,420,1,12/7/21 4:40,R_1MNkyncESe4DrwX,,,,,40.66360474,-73.74130249,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.522,11.687,12.815,2,2,30,68,3,30,67,9.467,163.153,164.313,19,4,30,66,5,30,65,5.967,75.612,77.421,20,6,30,64,7,30,63,3.82,56.007,57.148,16,4,3,8,8,2,60,2,2,time,Qual6008-0510-GenPop,1,,,,,,000c760b-7b1c-f5f3-ebaf-41270aa45fe1,,,,,,,,anonymous,420
12/7/21 4:36,12/7/21 4:41,0,99.68.36.116,100,343,1,12/7/21 4:41,R_8c6yNBy7T0wjyWR,,,,,30.0821991,-81.54979706,anonymous,EN,3,0,0,16.889,0,33.5,33.3,33.2,33.5,33.2,33.3,15.544,115.899,126.786,14,35,35,30,30,30,40,9.438,38.42,42.319,6,45,25,30,25,35,40,4.412,84.733,88.572,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,12,3,1,70,2,1,country,Qual6008-0510-GenPop,1,,,,,,c21957db-c1fb-291e-fd7f-60329300e137,,,,,,,,anonymous,343
12/7/21 4:34,12/7/21 4:41,0,73.91.238.201,100,430,1,12/7/21 4:41,R_1dN5bgCnFnkpj9a,,,,,32.37049866,-90.17459869,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,38.839,0,50,25,25,60,20,20,17.896,112.127,119.117,6,70,20,10,80,15,5,11.47,53.51,57.88,6,50,25,25,60,25,15,39.931,78.893,85.44,6,7,3,3,2,2,50,2,2,time,Qual6008-0510-GenPop,1,,,,,,a595fb45-70a6-6c7f-72e1-ccbef347b8a8,,,,,,,,anonymous,430
12/7/21 4:36,12/7/21 4:42,0,47.14.33.6,100,320,1,12/7/21 4:42,R_279G1F3iQ4ONDni,,,,,42.66889954,-71.59339905,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.071,0,20,35,45,25,30,45,9.706,116.952,119.443,36,45,35,20,35,20,45,6.735,60.536,72.622,29,25,15,60,30,30,40,1.259,32.358,33.093,12,1,5,11,1,2,35,2,1,time,Qual6008-0510-GenPop,1,,,,,,2b8529b6-9c93-54b2-6112-1eaebd6e3c5c,,,,,,,,anonymous,320
12/7/21 4:36,12/7/21 4:42,0,173.95.148.19,100,363,1,12/7/21 4:42,R_2QYEHxRpdj6DRNm,,,,,35.98249817,-78.53759766,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.785,12.343,24.109,3,10,10,80,10,20,70,10.541,104.49,106.935,13,15,25,60,20,30,50,7.423,49.628,52.238,10,25,35,40,35,35,30,3.413,70.131,74.559,13,2,6,8,1,1,70,2,1,time,Qual6008-0510-GenPop,1,,,,,,0638628c-e0d9-145e-dc28-55133853c061,,,,,,,,anonymous,363
12/7/21 4:33,12/7/21 4:42,0,173.92.197.240,100,552,1,12/7/21 4:42,R_Q5I3xKlFJgTLWo1,,,,,35.41549683,-80.61430359,anonymous,EN,3,0,0,37.229,0,20,20,60,35,35,30,96.629,278.537,282.535,8,20,20,60,50,0,50,18.882,70.852,74.295,6,0,60,40,15,70,15,24.184,65.921,68.894,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,8,2,71,2,1,country,Qual6008-0510-GenPop,1,,,,,,8bfca4ac-2401-27f5-1b08-93d77abc0441,,,,,,,,anonymous,552
12/7/21 4:36,12/7/21 4:43,0,24.194.246.52,100,381,1,12/7/21 4:43,R_3jdrbDun3ipazv2,,,,,43.0592041,-73.73560333,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,15.647,0,10,20,70,15,15,70,56.417,128.157,132.973,9,20,10,70,25,5,70,5.004,55.538,62.807,6,30,10,60,35,10,55,5.067,61.218,70.172,7,4,3,4,2,2,73,2,1,time,Qual6008-0510-GenPop,1,,,,,,5bfb554e-f1b7-1727-1fea-62d0fec976a4,,,,,,,,anonymous,381
12/7/21 4:40,12/7/21 4:44,0,69.142.245.83,100,270,1,12/7/21 4:44,R_3qTDkkU2nyiGkU7,,,,,40.29930115,-73.9890976,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.774,10.781,12.046,2,20,70,10,20,70,10,1.705,95.741,96.596,21,20,70,10,20,70,10,6.111,33.73,33.737,14,10,80,10,10,50,40,2.381,37.57,40.564,12,7,5,6,8,2,67,2,2,time,Qual6008-0510-GenPop,1,,,,,,be1f15a3-88c1-1517-fb07-223478bc2d64,,,,,,,,anonymous,270
12/7/21 4:39,12/7/21 4:46,0,174.205.224.50,100,404,1,12/7/21 4:46,R_zcEX1EVfA28qpFL,,,,,33.4743042,-112.1940002,anonymous,EN,3,4.006,44.069,45.616,7,80,10,10,70,15,15,5.967,122.555,123.349,16,60,20,20,50,25,25,6.379,36.141,45.09,9,60,20,20,70,15,15,4.691,68.815,71.618,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,11,6,1,68,2,1,country,Qual6008-0510-GenPop,1,,,,,,d36affef-e57b-d0e2-8e4b-c84142906104,,,,,,,,anonymous,404
12/7/21 4:44,12/7/21 4:48,0,130.44.48.112,100,241,1,12/7/21 4:48,R_2YhKiTd8rE8dV1s,,,,,26.26620483,-81.71640015,anonymous,EN,3,6.481,6.481,21.507,1,10,10,80,10,20,70,7.728,65.609,71.379,10,15,25,60,20,30,50,4.339,21.487,23.554,7,20,40,40,20,50,30,4.477,40.862,42.548,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,11,3,1,76,2,1,country,Qual6008-0510-GenPop,1,,,,,,6578f0a8-5eda-5b4b-9c0c-c753ca8a9a45,,,,,,,,anonymous,241
12/7/21 4:43,12/7/21 4:48,0,47.38.39.172,100,329,1,12/7/21 4:48,R_3iyUY1AdMH7M5mG,,,,,30.41870117,-90.05549622,anonymous,EN,3,0,0,17.892,0,34,33,33,33,33,34,22.078,97.658,103.001,8,34,33,33,33,33,34,7.327,49.089,55.382,8,33,34,33,33,33,34,4.494,47.248,53.357,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,6,1,2,75,2,1,country,Qual6008-0510-GenPop,1,,,,,,fcfe0883-de2f-a90f-1a27-3fd5628d196e,,,,,,,,anonymous,329
12/7/21 4:43,12/7/21 4:49,0,71.182.162.175,100,324,1,12/7/21 4:49,R_DLSNbpJGPrPkOA1,,,,,40.49650574,-80.20600128,anonymous,EN,3,0,0,26.709,0,20,2,78,20,3,77,52.91,107.737,117.835,8,25,4,71,30,5,65,3.207,33.803,36.312,6,40,6,54,43,7,50,3.562,35.12,37.485,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,11,1,2,64,2,1,country,Qual6008-0510-GenPop,1,,,,,,e084300b-b2a4-9aff-60af-07af66e315e6,,,,,,,,anonymous,324
12/7/21 4:42,12/7/21 4:49,0,50.227.184.25,100,438,1,12/7/21 4:49,R_Ub7Q5OReUh7jWwh,,,,,40.07130432,-74.84490204,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,35.506,0,50,30,20,60,30,10,56.301,133.781,136.98,8,20,60,20,15,65,20,68.233,118.089,122.519,6,10,70,20,5,65,30,9.879,50.431,54.069,6,4,2,6,1,2,58,2,1,time,Qual6008-0510-GenPop,1,,,,,,ed0e2601-d21d-f796-eaa5-11255677eaed,,,,,,,,anonymous,438
12/7/21 4:44,12/7/21 4:51,0,184.55.161.200,100,367,1,12/7/21 4:51,R_30cTOLjlXPCprlI,,,,,42.77119446,-87.79840088,anonymous,EN,3,11.95,11.95,33.467,1,10,50,40,20,40,40,7.182,137.644,141.9,12,30,30,40,40,20,40,8.924,50.481,54.058,7,60,10,30,70,10,20,3.223,35.037,36.244,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,11,2,2,55,2,1,country,Qual6008-0510-GenPop,1,,,,,,338a3c25-9c2a-8b7c-6e81-0ba1e25938d3,,,,,,,,anonymous,367
12/7/21 4:32,12/7/21 4:51,0,96.60.143.62,100,1104,1,12/7/21 4:51,R_30jVQDp2kRwWsYq,,,,,45.29190063,-93.80490112,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,26.294,0,20,20,60,30,20,50,17.387,73.855,77.991,11,20,20,60,30,10,60,411.617,429.613,444.906,7,50,30,20,50,30,20,1.685,44.132,49.596,11,2,5,9,1,2,43,2,1,time,Qual6008-0510-GenPop,1,,,,,,ac70f4c6-a6f6-4834-9762-c35b328b832b,,,,,,,,anonymous,1104
12/7/21 4:37,12/7/21 4:51,0,99.70.105.170,100,856,1,12/7/21 4:51,R_xgvN19I7lgHRDoZ,,,,,29.68890381,-95.30709839,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,30.608,0,5,20,75,10,30,60,50.542,265.531,271.662,10,12,35,53,15,40,45,6.232,161.117,169.288,8,10,50,40,10,55,35,7.427,117.617,140.137,11,1,5,5,1,1,90,2,1,time,Qual6008-0510-GenPop,1,,,,,,03867fc9-05f8-2943-626d-48adf52d8127,,,,,,,,anonymous,856
12/7/21 4:47,12/7/21 4:52,0,65.40.197.112,100,301,1,12/7/21 4:52,R_3jSUzfCCDmXR3fd,,,,,40.96949768,-74.97769928,anonymous,EN,3,0,0,48.086,0,20,20,60,15,25,60,36.375,71.477,78.329,6,10,40,50,10,45,45,2.416,41.574,48.745,9,10,45,45,8,52,40,2.068,58.996,63.888,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,2,2,49,2,1,country,Qual6008-0510-GenPop,1,,,,,,51d5a274-0a69-298f-31d0-95fe46992f99,,,,,,,,anonymous,301
12/7/21 4:45,12/7/21 4:52,0,97.116.37.151,100,388,1,12/7/21 4:52,R_3DjOnN3xF6ZWFO3,,,,,44.97639465,-93.22399902,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.663,25.326,29.721,3,20,15,65,20,20,60,35.511,171.223,172.071,23,10,20,70,10,10,80,5.801,39.094,40.556,10,15,5,80,20,10,70,3.352,28.802,35.571,9,1,5,4,2,2,83,2,1,time,Qual6008-0510-GenPop,1,,,,,,6b88fd45-fb00-4758-6ce1-caa3c6c6de87,,,,,,,,anonymous,388
12/7/21 4:47,12/7/21 4:52,0,75.67.194.42,100,292,1,12/7/21 4:52,R_1onHHcT8TcMx9WW,,,,,41.91369629,-70.63929749,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,34.7,0,2,2,96,3,3,94,12.263,103.67,105.256,8,4,4,92,5,5,90,7.66,32.859,34.252,6,6,6,88,7,7,86,3.28,27.392,28.894,6,5,5,5,3,1,64,2,1,time,Qual6008-0510-GenPop,1,,,,,,fd58f79a-8102-78db-bc3e-c07334aba077,,,,,,,,anonymous,292
12/7/21 4:47,12/7/21 4:53,0,73.61.15.28,100,350,1,12/7/21 4:53,R_SZ8CyTAvjqXEDCN,,,,,42.33639526,-71.0326004,anonymous,EN,3,0,0,17.868,0,10,40,50,50,30,20,9.638,95.181,100.948,13,10,20,70,10,20,70,8.603,36.365,48,6,5,45,50,5,55,40,2.761,40.348,45.115,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,2,76,2,1,country,Qual6008-0510-GenPop,1,,,,,,d6f6a0e5-d0f3-2dbd-1241-97dd3c1c1708,,,,,,,,anonymous,350
12/7/21 4:50,12/7/21 4:54,0,74.77.115.39,100,221,1,12/7/21 4:54,R_2ea65p0AS4qkZIv,,,,,42.95539856,-78.86380005,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.594,10.424,13.225,5,60,30,10,40,40,20,10.723,48.173,52.025,10,10,50,40,80,10,10,2.577,32.496,35.055,7,10,80,10,40,30,30,3.6,29.124,31.488,10,4,4,3,8,2,25,2,1,time,Qual6008-0510-GenPop,1,,,,,,a3219ba9-807a-ec7c-c40d-ac0a86124643,,,,,,,,anonymous,221
12/7/21 4:47,12/7/21 4:54,0,192.252.195.172,100,419,1,12/7/21 4:54,R_2dL5bRWvRDhGd2W,,,,,41.7696991,-83.58239746,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,24.059,0,20,0,80,30,0,70,23.745,213.136,216.97,15,40,0,60,50,50,0,7.978,54.089,58.112,6,40,60,0,30,70,0,5.634,28.738,29.994,5,4,5,7,2,1,63,2,1,time,Qual6008-0510-GenPop,1,,,,,,0626d215-7876-5dc4-c2b1-e50d57fe5fe9,,,,,,,,anonymous,419
12/7/21 4:43,12/7/21 4:54,0,172.89.105.244,100,639,1,12/7/21 4:54,R_21FmvqcrXu0xtaF,,,,,34.71479797,-117.8755951,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,40.393,0,40,30,30,45,28,27,51.733,278.617,281.523,18,40,30,30,50,25,25,10.004,79.301,87.394,11,60,20,20,70,15,15,7.223,40.146,46.576,7,6,3,7,9,2,67,2,1,time,Qual6008-0510-GenPop,1,,,,,,09edb6e1-e615-13f9-0945-81c62db2630c,,,,,,,,anonymous,639
12/7/21 4:50,12/7/21 4:55,0,108.235.238.121,100,323,1,12/7/21 4:55,R_2sSDrWLxi9UlZjP,,,,,27.14149475,-80.20179749,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12.15,12.15,13.209,1,50,30,20,25,40,35,21.49,76.941,78.134,7,33,40,27,33,33,34,9.452,52.5,56.064,9,35,20,45,23,60,17,10.441,69.663,73.013,8,6,2,2,2,1,59,2,1,time,Qual6008-0510-GenPop,1,,,,,,b21838cf-c69b-4e45-fd6b-0f33266ee122,,,,,,,,anonymous,323
12/7/21 4:49,12/7/21 4:56,0,107.77.236.177,100,366,1,12/7/21 4:56,R_3m3o2iidkMRBRwk,,,,,33.74850464,-84.38710022,anonymous,EN,3,0,0,19.07,0,80,20,0,70,30,0,13.155,66.133,71.04,6,60,40,0,65,35,0,4.042,17.868,22.427,4,40,40,20,35,30,35,3.936,13.745,26.472,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,11,2,1,42,2,1,country,Qual6008-0510-GenPop,1,,,,,,70036ba5-5c9c-ff8e-e701-5c281708794f,,,,,,,,anonymous,366
12/7/21 4:48,12/7/21 4:56,0,98.243.1.17,100,478,1,12/7/21 4:56,R_ZJZXMQnJBosgKbf,,,,,42.58360291,-83.49890137,anonymous,EN,3,0,0,29.243,0,10,30,60,10,25,65,51.316,119.905,123.435,9,10,70,20,10,75,15,11.846,142.805,147.001,12,10,78,12,8,80,12,15.689,70.475,77.569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,1,2,69,2,1,country,Qual6008-0510-GenPop,1,,,,,,7540232e-6afa-b00e-a48a-146b0716addd,,,,,,,,anonymous,478
12/7/21 4:51,12/7/21 4:56,0,47.212.209.163,100,283,1,12/7/21 4:56,R_2tfALnhTmjVs7cc,,,,,35.2303009,-111.5791016,anonymous,EN,3,0,0,16.344,0,10,30,60,15,50,35,12.65,81.718,95.599,8,20,30,50,20,40,40,4.191,31.775,33.717,6,25,35,40,25,50,25,1.796,38.637,42.041,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,3,2,58,2,1,country,Qual6008-0510-GenPop,1,,,,,,e342991a-b640-e1a0-a7be-ae6927c391c6,,,,,,,,anonymous,283
12/7/21 4:49,12/7/21 4:57,0,24.60.38.228,100,460,1,12/7/21 4:57,R_1mUYKUSAsWGCvPo,,,,,41.85150146,-71.25450134,anonymous,EN,3,0,0,20.936,0,0,0,100,0,0,100,41.253,166.484,171.498,9,0,0,100,50,0,50,23.177,114.646,120.319,3,60,0,40,70,0,30,20.844,34.802,38.011,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,11,2,2,55,2,1,country,Qual6008-0510-GenPop,1,,,,,,6c1f6985-bf63-02e1-fa21-5e347af4786f,,,,,,,,anonymous,460
12/7/21 4:39,12/7/21 4:57,0,35.143.175.82,100,1110,1,12/7/21 4:57,R_2ya4km7SjeSSqcT,,,,,28.92230225,-82.38999939,anonymous,EN,3,0,0,27.943,0,80,10,10,70,30,0,60.58,566.276,573.212,11,0,40,60,0,50,50,12.352,48.453,54.192,4,0,60,40,0,70,30,26.391,66.164,71.196,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,9,1,69,2,1,country,Qual6008-0510-GenPop,1,,,,,,ca145617-cc96-6700-f0b3-613fd1fbebfa,,,,,,,,anonymous,1110
12/7/21 4:45,12/7/21 4:58,0,72.182.69.113,100,776,1,12/7/21 4:58,R_3elWPiM7XXXGEek,,,,,30.17460632,-97.82029724,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17.191,73.667,82.286,2,50,30,20,60,25,15,16.62,150.979,155.368,12,40,50,10,15,65,20,7.427,106.836,110.69,12,12,70,18,10,75,15,8.224,72.241,77.721,9,1,6,11,2,1,36,2,1,time,Qual6008-0510-GenPop,1,,,,,,f63c9458-6848-2005-d8fc-a3171b884fb2,,,,,,,,anonymous,776
12/7/21 4:54,12/7/21 4:58,0,73.187.252.212,100,275,1,12/7/21 4:58,R_ClZUhcTCph7bLHj,,,,,41.23820496,-76.99780273,anonymous,EN,3,0,0,22.242,0,20,20,60,18,20,62,19.013,68.244,70.086,12,15,25,60,30,30,40,6.735,54.742,58.463,13,30,35,35,10,40,50,5.533,41.884,49.468,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,11,2,1,73,2,1,country,Qual6008-0510-GenPop,1,,,,,,abdd3794-281c-17ac-3830-00f6e9c70160,,,,,,,,anonymous,275
12/7/21 4:55,12/7/21 4:58,0,72.73.217.254,100,217,1,12/7/21 4:58,R_pxEYziiy6BtXRYZ,,,,,40.02960205,-74.88339996,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,17.93,0,65,30,5,65,20,15,8.514,51.408,56.491,8,65,20,15,60,20,20,4.203,23.335,26.322,6,55,25,20,55,25,20,2.009,29.932,32.725,6,4,5,4,7,2,68,2,2,time,Qual6008-0510-GenPop,1,,,,,,e6b1d732-7773-e770-5496-e09a285f71c3,,,,,,,,anonymous,217
12/7/21 4:54,12/7/21 4:58,0,35.139.124.81,100,282,1,12/7/21 4:58,R_1jiwXumpQ7dkxM9,,,,,28.0164032,-81.95539856,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,11.554,0,10,35,55,10,40,50,12.371,54.231,58.078,6,12,30,58,13,30,57,10.352,42.931,46.993,6,14,30,56,15,30,55,5.645,34.042,36.667,6,4,3,5,1,1,74,2,1,time,Qual6008-0510-GenPop,1,,,,,,25b41187-0424-39ac-5123-269f82e0a369,,,,,,,,anonymous,282
12/7/21 4:36,12/7/21 5:03,0,50.237.142.142,100,1655,1,12/7/21 5:03,R_1pGRSvTIAR46Uxa,,,,,41.92810059,-83.44499969,anonymous,EN,3,0,0,16.674,0,20,40,40,30,45,25,19.16,67.046,70.395,7,40,50,10,50,50,0,308.959,321.732,330.305,5,60,20,20,25,50,25,1.355,23.448,28.885,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,6,6,2,27,2,1,country,Qual6008-0510-GenPop,1,,,,,,4eb5d81c-b735-a4cc-51b8-ef9e1e4a30f6,,,,,,,,anonymous,1655
12/7/21 5:00,12/7/21 5:05,0,24.166.68.106,100,250,1,12/7/21 5:05,R_8okOTf5culf80sp,,,,,41.17149353,-80.86710358,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,41.564,0,10,50,40,20,50,30,30.132,53.819,58.499,6,25,50,25,30,50,20,7.076,28.068,30.827,6,30,50,20,40,50,10,3.132,18.277,20.811,6,7,5,10,2,2,22,1,,time,Qual6008-0510-GenPop,1,,,,,,24a04aef-802a-b3fd-454b-7d8b44df4602,,,,,,,,anonymous,250
12/7/21 5:00,12/7/21 5:06,0,75.110.124.196,100,347,1,12/7/21 5:06,R_2Bx2VmIRcWEAmHf,,,,,35.99740601,-77.8144989,anonymous,EN,3,0,0,16.832,0,90,10,0,90,10,0,27.901,71.198,74.98,5,0,0,100,90,10,0,13.745,44.216,48.782,4,90,10,0,90,10,0,7.527,24.072,27.253,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,1,2,70,2,1,country,Qual6008-0510-GenPop,1,,,,,,b7915533-3030-b331-7497-62ba39d2f6d9,,,,,,,,anonymous,347
12/7/21 4:59,12/7/21 5:06,0,73.40.168.193,100,404,1,12/7/21 5:06,R_3e4wxSrVOMQxFzQ,,,,,40.417099,-80.56140137,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,35.959,0,10,40,50,10,50,40,74.136,134.447,140.455,7,10,50,40,10,50,40,13.2,60.563,67.53,10,10,50,40,10,50,40,6.875,37.507,42.05,6,4,2,5,7,2,51,2,1,time,Qual6008-0510-GenPop,1,,,,,,7e15a23e-9719-45a0-f09a-953e940d11d2,,,,,,,,anonymous,404
12/7/21 4:56,12/7/21 5:07,0,184.152.216.54,100,638,1,12/7/21 5:07,R_sjvr6ZaLv0KECB3,,,,,40.75970459,-73.98100281,anonymous,EN,3,0,0,24.406,0,50,10,40,60,20,20,77.918,170.684,181.363,7,30,50,20,80,10,10,12.551,101.221,107.76,9,40,20,40,60,25,15,17.523,121.192,128.431,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,8,1,2,90,2,1,country,Qual6008-0510-GenPop,1,,,,,,2116d626-c0b0-ef1b-f382-e13d6c8ae7cb,,,,,,,,anonymous,638
12/7/21 4:57,12/7/21 5:07,0,208.95.160.106,100,626,1,12/7/21 5:07,R_11bavBw9sHSuLeI,,,,,29.12809753,-82.29750061,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.942,9.653,11.842,7,10,10,80,10,20,70,0.771,31.455,33.907,13,20,20,60,10,10,80,0.971,18.171,20.122,8,10,20,70,5,25,70,434.941,466.846,469.655,12,1,3,12,7,1,70,2,1,time,Qual6008-0510-GenPop,1,,,,,,36c3e6dc-45d5-df22-2678-d1e8bce7c22a,,,,,,,,anonymous,626
12/7/21 4:59,12/7/21 5:08,0,174.104.34.139,100,528,1,12/7/21 5:08,R_3eqqYteGw5IM4aI,,,,,42.10839844,-80.05580139,anonymous,EN,3,7.437,18.402,19.46,5,2,98,0,0,97,3,1.696,127.816,132.645,20,0,40,60,0,50,50,22.415,46.821,47.892,6,0,60,40,0,70,30,4.005,39.653,45.97,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,1,2,35,2,1,country,Qual6008-0510-GenPop,1,,,,,,50a90c32-eaf6-edac-4c96-3b82faecece6,,,,,,,,anonymous,528
12/7/21 5:08,12/7/21 5:12,0,75.91.224.113,100,240,1,12/7/21 5:12,R_2Eo6VZgIMX4WiRG,,,,,41.6322937,-80.14720154,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.913,1.913,11.724,1,20,40,40,20,40,40,1.593,40.253,43.508,8,10,70,20,80,10,10,3.632,23.367,25.934,7,50,20,30,20,10,70,3.881,46.015,50.665,9,6,2,2,7,2,32,2,1,time,Qual6008-0510-GenPop,1,,,,,,6282e30b-4689-878a-78af-d4a9ef1c40e7,,,,,,,,anonymous,240
